52	1	Dept Paediat
52	2	Songkhla Hosp
52	2	Minist Publ Hlth
52	2	Dept Paediat
52	3	Univ Oxford
52	3	Clin Res Unit
52	3	Wellcome Trust Major Overseas Program
52	3	Hosp Trop Dis
52	4	Univ Oxford
52	4	Wellcome Trust Ctr Human Genet
52	4	Div Struct Biol
52	5	Univ Oxford
52	5	Wellcome Trust Ctr Human Genet
52	5	Oxford Prot Prod Facil
52	6	Mahidol Univ
52	6	Ctr Vaccine Dev
52	6	Inst Mol Biosci
52	6	Salaya
52	7	Mahidol Univ
52	7	Siriraj Hosp
52	7	Fac Med
52	7	Med Mol Biol Unit
52	8	Natl Sci & Technol Dev Agcy
52	8	Natl Ctr Genet Engn & Biotechnol
52	8	Med Biotechnol Unit
53	0	UNSW Australia
53	0	Kirby Inst
53	0	Sydney
53	1	Childrens Hosp 1
53	2	Chulalongkorn Univ
53	2	Ctr Excellence Pediat Infect Dis & Vaccines
53	3	Mahidol Univ
53	3	Siriraj Hosp
53	3	Fac Med
53	3	Dept Pediat
53	4	Chiangrai Prachanukroh Hosp
53	5	Natl Ctr HIV AIDS Dermatol & STDs
53	6	Khon Kaen Univ
53	6	Dept Pediat
53	6	Fac Med
53	7	Chiang Mai Univ
53	7	Fac Med
53	7	Dept Pediat
53	8	Chiang Mai Univ
53	8	Res Inst Hlth Sci
53	9	Natl Hosp Pediat
53	10	Childrens Hosp 2
53	11	CART CRS
53	11	YRGCARE Med Ctr
53	11	Madras
53	12	Hosp Raja Perempuan Zainab II
53	13	Univ Indonesia
53	13	Cipto Mangunkusumo Fac Med
53	14	Hosp Likas
53	15	Udayana Univ
53	15	Sanglah Hosp
53	16	Penang Hosp
53	17	TREAT Asia AmfAR Fdn AIDS Res
53	18	Hosp Kuala Lumpur
53	18	Inst Pediat
54	0	AI Alikhanyan Natl Sci Lab YerPhi
54	1	AIBU
54	2	ALAT
54	3	Aix Marseille Univ
54	4	Akdeniz Univ UAKDENIZ
54	5	Lab Luz Sincrotron Cerdanyola Valles CELLS ALBA
54	5	Consorcio Construcci Equipamiento & Explotac
54	5	ALBA Synchrotron
