54	647	Klyukhin VI
54	648	Knecht M
54	649	Kniehl B
54	650	Kocak F
54	651	Koeberl C
54	652	Kolano AM
54	653	Kollegger A
54	654	Kolodziej K
54	655	Kolomiets AA
54	656	Komppula J
54	657	Koop I
54	658	Koppenburg P
54	659	Koratzinos M
54	660	Kordiaczynska M
54	661	Korjik M
54	662	Kortner O
54	663	Kostka P
54	664	Kotlarski W
54	665	Kotnig C
54	666	Köttig T
54	667	Kotwal AV
54	668	Kovalenko AD
54	669	Kowalski S
54	670	Kozaczuk J
54	671	Kozlov GA
54	672	Kozub SS
54	673	Krainer AM
54	674	Kramer T
54	675	Krämer M
54	676	Krammer M
54	677	Krasnov AA
54	678	Krauss F
54	679	Kravalis K
54	680	Kretzschmar L
54	681	Kriske RM
54	682	Kritscher H
54	683	Krkotic P
54	684	Kroha H
54	685	Kucharczyk M
54	686	Kuday S
54	687	Kuendig A
54	688	Kuhlmann G
54	689	Kulesza A
54	690	Kumar M
54	691	Kumar M
54	692	Kusina A
54	693	Kuttimalai S
54	694	Kuze M
54	695	Kwon T
54	696	Lackner F
54	697	Lackner M
54	698	La Francesca E
54	699	Laine M
54	700	Lamanna G
54	701	La Mendola S
54	702	Lançon E
54	703	Landsberg G
54	704	Langacker P
54	705	Lange C
54	706	Langner A
54	707	Lankford AJ
54	708	Lansberg JP
54	709	Lari T
54	710	Laycock PJ
54	711	Lebrun P
54	712	Lechner A
54	713	Lee K
54	714	Lee S
54	715	Lee R
54	716	Lefevre T
54	717	Le Guen P
54	718	Lehtinen T
54	719	Leith SB
54	720	Lenzi P
54	721	Leogrande E
54	722	Leonidopoulos C
54	723	Leon-Monzon I
54	724	Lerner G
54	725	Leroy O
54	726	Lesiak T
54	727	Lévai P
54	728	Leveratto A
54	729	Levichev E
54	730	Li G
54	731	Li S
54	732	Li R
54	733	Liberati D
54	734	Liepe M
54	735	Lissauer DA
54	736	Liu Z
54	737	Lobko A
54	738	Locci E
54	739	Agaliotis EL
54	740	Lombardo MP
54	741	Long AJ
54	742	Lorin C
54	743	Losito R
54	744	Louzguiti A
54	745	Low I
54	746	Lucchesi D
54	747	Lucchini MT
54	748	Luciani A
54	749	Lueckhof M
54	750	Lunt AJG
54	751	Luzum M
54	752	Lyubimtsev DA
54	753	Maggiora M
54	754	Magnin N
54	755	Mahmoud MA
54	756	Mahmoudi F
54	757	Maitre J
54	758	Makarenko V
54	759	Malagoli A
54	760	Malcles J
54	761	Malgeri L
54	762	Mallon PJ
54	763	Maltoni F
54	764	Malvezzi S
54	765	Malyshev OB
54	766	Mancinelli G
54	767	Mandrik P
54	768	Manfrinetti P
54	769	Mangano M
54	770	Manil P
54	771	Mannelli M
54	772	Marchiori G
54	773	Marhauser F
54	774	Mariani V
54	775	Marinozzi V
54	776	Mariotto S
54	777	Marquard P
54	778	Marquet C
54	779	Marriott-Dodington T
54	780	Martin R
54	781	Martin O
54	782	Camalich JM
54	783	Martinez T
54	784	Bruzual HM
54	785	Martínez-Hernández MI
54	786	Martins DE
54	787	Marzani S
54	788	Marzocca D
54	789	Marzola L
54	790	Masciocchi S
54	791	Masina I
54	792	Massimiliano A
54	793	Massironi A
54	794	Masubuchi T
54	795	Matveev VA
54	796	Mazzoni MA
54	797	Mccullough M
54	798	Mcintosh PA
54	799	Meade P
54	800	Medina L
54	801	Meier A
54	802	Meignan J
54	803	Mele B
54	804	Saraiva JGM
54	805	Menez F
54	806	Mentink M
54	807	Meoni E
54	808	Meridiani P
54	809	Merk M
54	810	Mermod P
54	811	Mertens V
54	812	Mether L
54	813	Métral E
54	814	Migliorati M
54	815	Milanese A
54	816	Milardi C
54	817	Milhano G
54	818	Militsyn BL
54	819	Millet F
54	820	Minashvili I
54	821	Minervini JV
54	822	Miralles LS
54	823	Mirarchi D
54	824	Mishima S
54	825	Missiaen DP
54	826	Mitselmakher G
54	827	Mitsuhashi T
54	828	Mnich J
54	829	Najafabadi MM
54	830	Mohapatra RN
54	831	Mokhov N
54	832	Molson JG
54	833	Monge R
54	834	Montag C
54	835	Montagna G
54	836	Monteil S
54	837	Montenero G
54	838	Montesinos E
54	839	Moortgat F
54	840	Morange N
54	841	Morello G
54	842	Llácer MM
54	843	Moretti M
54	844	Moretti S
54	845	Morley AK
54	846	Moros A
54	847	Morozov I
54	848	Morretta V
54	849	Morrone M
54	850	Mostacci A
54	851	Muanza S
54	852	Muchnoi N
54	853	Mühlegger M
54	854	Mulder M
54	855	Mulders M
54	856	Müller B
54	857	Müller F
54	858	Müller AS
54	859	Munilla J
54	860	Murray MJ
54	861	Muttoni Y
54	862	Myers S
54	863	Mylona M
54	864	Nachtman J
54	865	Nakamoto T
54	866	Nardecchia M
54	867	Nardini G
54	868	Nason P
54	869	Nergiz Z
54	870	Nesterenko AV
54	871	Nettsträter A
54	872	Neubüser C
54	873	Neundorf J
54	874	Niccoli F
54	875	Nicrosini O
54	876	Nie Y
54	877	Niedermayer U
54	878	Niedziela J
54	879	Niemi A
54	880	Nikitin SA
